机器人名	所属类目	创作者	使用人数	收藏人数	地址	功能描述	头像	创作者头像	机器人id
日语口语达人	翻译	eirikelv	11	0	https://www.coze.cn/store/bot/7340989408914587657	一个可以陪伴你练习日语口语的机器人	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/9065b91abc564bd48aa0ce670eb75642~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497449&x-signature=%2BJMu6CVY5A%2FQMboK65HWSaePJSs%3D	https://p26-passport.byteacctimg.com/img/user-avatar/eb3276680604bfd0502770bf19b72d6f~300x300.image	7340989408914587657
翻译官	翻译	Buoluochaohaochi	11	0	https://www.coze.cn/store/bot/7340938459315748916	能进行实时多语种翻译，英语，日语，俄语，印地语，中文	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/e6f3ff804cca40a08f28e59b949933bd~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497449&x-signature=zmRvbxnB5W%2FT%2BXUAjzkUSG9Zajw%3D	https://p3-passport.byteacctimg.com/img/user-avatar/2705be4d9654487d42420a1493c1a522~300x300.image	7340938459315748916
翻译	翻译	用户2629186831763	11	1	https://www.coze.cn/store/bot/7340435933545889807	中英文翻译	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/91f94367c1fd4dcea13c2d9194b4bec2~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497449&x-signature=f39jncMmOhoIi3lgy48CqgGmQr0%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7340435933545889807
中英文字幕翻译	翻译	用户7924614031750	24	4	https://www.coze.cn/store/bot/7339912680716828709	将中文字幕翻译为英文字幕，或者将英文字幕翻译为中文，并保持字幕格式	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/1c9b35dc674d47c09b4e8b274e3bd22f~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497449&x-signature=f%2BfH%2BTg1xeoLFg18xVDITjLVbOM%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7339912680716828709
小九的多语种翻译	翻译	用户8298244439242	15	1	https://www.coze.cn/store/bot/7339933039969091594	中文翻英文，或其他语言翻成中文。将根据语境进行意译，而非直白翻译。	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/454cf1eeccc74700885544dcc6b689a8~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497449&x-signature=UMxviRHERixStBqEE9jA%2BjuYO9Y%3D	https://p26-passport.byteacctimg.com/img/user-avatar/bd47f2d0c3013000aeb1db41d1358fc3~300x300.image	7339933039969091594
波仔病历翻译	翻译	用户232422900830	6	0	https://www.coze.cn/store/bot/7341604116617003047		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/1c2e3bdef5934c81827d95e0bc90ed56~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497449&x-signature=QP8izjnWBpf23aM2V9oqkKARKhk%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7341604116617003047
中英翻译机器人	翻译	用户2757652400021	14	0	https://www.coze.cn/store/bot/7340465756385263627	一个能翻译中英文的机器人	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/32109f64a78b4b99bba3e50da756f75a~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497449&x-signature=N2j5LLrEwMN%2FBP0uSQv%2BRG2CLEE%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7340465756385263627
精灵翻译机	翻译	用户1249917807070	8	0	https://www.coze.cn/store/bot/7340965742881407013	高级翻译机，支持直接翻译或从链接获取内容后翻译为中文。	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/254717c9e4604b8ab838b5f6ec2cedf4~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497449&x-signature=dYztNkEteT3fWIayX1bg8DPYrCk%3D	https://p3-passport.byteacctimg.com/img/user-avatar/90f56c9a12a185a9de8b0f2946d428f6~300x300.image	7340965742881407013
word_translator	翻译	用户69383872837	6	0	https://www.coze.cn/store/bot/7340918115628417034	支持word文档内容的中英文翻译	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/4e9b710c77b9458ea9ccf0401d80aebc~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497449&x-signature=8JLGpY48pKpJHAd1J%2FldYBmLyT8%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7340918115628417034
中英互译	翻译	jessegjy	4	0	https://www.coze.cn/store/bot/7342330883879354408	输入中文，翻译成英文，输入英文，翻译成中文	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/b9dae7509f3c452abc66f56f4dd368a9~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497449&x-signature=GniH9zEYMzFYpkdlLI0B2w7AwkM%3D	https://p26-passport.byteacctimg.com/img/user-avatar/59363180f55b34360898d5ddd086114d~300x300.image	7342330883879354408
分支起名大师	翻译	用户7196140223839	6	0	https://www.coze.cn/store/bot/7340579288045043752		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/0c233d7903994d0698e626a0ddc7ae97~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497449&x-signature=HRXYE6xLzgJ4zPl%2FEZov9JkGZMs%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7340579288045043752
通译全球	翻译	用户6147256247251	3	0	https://www.coze.cn/store/bot/7342426129380180002	实现在线的多语种翻译应用。	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/0ba23b93d1f84bb3be91c70e2b0738f6~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497449&x-signature=LyJrRp%2BxMpAarHYy%2FFitWbZZxj4%3D	https://p6-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7342426129380180002
英语翻译大师	翻译	用户3269082330491	3	0	https://www.coze.cn/store/bot/7342328066783592457	一个可以将英文尽职调查报告翻译成中文，并进行语言润色的 Bot	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/f9085f0f09d24f68952f33add311264b~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497449&x-signature=Wf%2BF%2BKhcpEz%2Bf8JhbkEzXlMWSY0%3D	https://p3-passport.byteacctimg.com/img/user-avatar/4d00150c6eafb53647630384250106dc~300x300.image	7342328066783592457
翻译	翻译	用户1666705406115	3	0	https://www.coze.cn/store/bot/7341234933010137097		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/3911e5a2bacf40fb93c6d3c79a5a8724~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497449&x-signature=bWD5Ndj1Glffa7i0ZEYG3nMtNgY%3D	https://p9-passport.byteacctimg.com/img/user-avatar/b26672329e508911f7cc30daf3e6711f~300x300.image	7341234933010137097
马来语翻译家	翻译	laozi	4	1	https://www.coze.cn/store/bot/7340928348316565514	一个能够准确快速地将马来西亚语翻译成中文的机器人	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/e90216be98784c12bd372522c1ad7e1b~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497449&x-signature=NaN7ftCExeBT5uzyJMjK2MeYpQo%3D	https://p6-passport.byteacctimg.com/img/user-avatar/25edf1c2eb8f340a4e31153639dda3ac~300x300.image	7340928348316565514
万能小助手	翻译	hujnbgy	3	0	https://www.coze.cn/store/bot/7340863522194079807	一个可以帮助你完成各种任务的 Bot，如翻译、计算、写作、换算、新闻获取等	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/2ec388417f3b48a88ec2416af4e48b3d~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497449&x-signature=HX57sroDJiDRtI9eUM7cV9vDVWE%3D	https://p6-passport.byteacctimg.com/img/user-avatar/0bdd8ed73fbfcf72eb841194cfa38c43~300x300.image	7340863522194079807
中英英中翻译器	翻译	用户2996872717009	5	0	https://www.coze.cn/store/bot/7340778876156592163	当用户输入中文时，全文翻译成英文。当用户输入英文时，全文翻译成中文。	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/76a84bc5d73d4d588d7c435ce37dd725~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497449&x-signature=%2Fj2VIVdCLM3cuhJKIDXCiip32HM%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7340778876156592163
Denna-英语口语纠错，陪练	翻译	用户6295255077361	21	3	https://www.coze.cn/store/bot/7340588851112673321	一个可以通过语音和用户进行英语交流的英语口语老师，当用户说的英语有错误时，可以指出错误的地方并简要的进行解释，并要求用户读出正确的英语后，再继续之前的对话，对话可以比较口语化，并符合美国人的表达习惯。	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/1525a094042a49de8497f8c29768a9f3~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497449&x-signature=a3KcZfbcc60x0BtaKjc0CpIJr%2Fg%3D	https://p9-passport.byteacctimg.com/img/user-avatar/815f6afafb45e320611c58c19b4c3e53~300x300.image	7340588851112673321
English Master	翻译	用户9937825541792	5	3	https://www.coze.cn/store/bot/7340558085012078627	An AI that can communicate with me in English, provide all kinds of knowledge answers, and point out my errors in English grammar and usage in time. It will communicate with me in English all the time.	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/510688f0c0f14ad189a20cf7826e5d67~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497449&x-signature=x84k6JdlCx7MoK4MRxUyTNF3e4U%3D	https://p3-passport.byteacctimg.com/img/user-avatar/be43a3d6a0b10fb6f14399e6bea8becd~300x300.image	7340558085012078627
多语翻译家	翻译	用户1475867478521	2	1	https://www.coze.cn/store/bot/7343468611153035290	能实现多语种互译，特别擅长韩语、法语、英语、日语和中文互译的，具有聊天功能的Bot。	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/aeedb3dc805e4308904b800bf0d402bb~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497449&x-signature=poMyy1FfB2zR4pqY62GcbYROHCQ%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343468611153035290
TikTok PM Translator	翻译	siqihe	2	2	https://www.coze.cn/store/bot/7342930692935827471	TikTok PM Translator	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/6c05135c70a649718b36939eb98274d0~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497449&x-signature=EEuVVQCznV9cLkF6SK9q6YO71kk%3D	https://p26-passport.byteacctimg.com/img/user-avatar/a27fca43695bccf142183ab16ef06010~300x300.image	7342930692935827471
字幕翻译器	翻译	zbkama	2	0	https://www.coze.cn/store/bot/7342749299865944098	中英日文字幕翻译器	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/b44d8712fd0e4c2b8106b2e2a8c67ad0~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497449&x-signature=DRbB1tAQf0qs%2Fe%2BzSJCNramavx0%3D	https://p9-passport.byteacctimg.com/img/user-avatar/c64d9d5d4a1b3024777efd56601b83ae~300x300.image	7342749299865944098
钢铁侠	翻译	JasonZZ	2	0	https://www.coze.cn/store/bot/7342493677564051492	解决你想解决的问题	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/48810b3a02054f0780602a29d31ec152~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497449&x-signature=w%2B1TjzA4X%2BllGjOx%2FuOaAL6H6cU%3D	https://p3-passport.byteacctimg.com/img/user-avatar/9691428b86cd46595d40670485ecf02b~300x300.image	7342493677564051492
翻译（中译英）	翻译	用户717391055103	2	0	https://www.coze.cn/store/bot/7342432513056342053	分等级的翻译系统	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/9e34504c97d44d3f99766438950725b7~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497449&x-signature=ow8bhGSiASuRT20Fmbe%2FHrB2Mug%3D	https://p9-passport.byteacctimg.com/img/user-avatar/f432872b4ee211b7fa655941e7531ccf~300x300.image	7342432513056342053
佛译亚	翻译	0004	2	0	https://www.coze.cn/store/bot/7342370020657463332	一个可以进行翻译的机器人	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/9d801a90c69f40e6a72766fb62960bde~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497449&x-signature=PRcIgNnzkUlF%2B5ouEGSd%2FuR%2F6Bg%3D	https://p3-passport.byteacctimg.com/img/user-avatar/710cbd5c4426535db0086879c9a2cbdf~300x300.image	7342370020657463332
蓝桥杯文献	翻译	用户3379823818443	2	0	https://www.coze.cn/store/bot/7342340974045216820	csdn等资源平台查找蓝桥杯嵌入式的资料	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/60ca3ed7839340769a8f0f99b20b85df~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497449&x-signature=13mWi28ItbpPcflzFwFC9YJOaRc%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7342340974045216820
字幕翻译	翻译	qq4945286	2	1	https://www.coze.cn/store/bot/7341992460106694708	将英文字幕翻译成中文字幕，并保持字幕格式	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/25dfcfffad264f2db498541ff4180750~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497449&x-signature=tFpTPITrYSXJbPwrXVqWwz25IuA%3D	https://p3-passport.byteacctimg.com/img/user-avatar/08bcd1aaaa28838692a1247b137681c1~300x300.image	7341992460106694708
翻译助手专业版	翻译	用户726198573345	2	0	https://www.coze.cn/store/bot/7341298782467915830	精通全世界所有语言的翻译大师，自动识别你输入的语种并翻译成中文。如果需要翻译中文为其他语种，直接对话即可。(公众号-AI达人社)	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/1aa3f835fc3d4edd8fb2d3456e75dac0~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497449&x-signature=1lf2wIfR69fZc6FfEvCJDCYxvKo%3D	https://p6-passport.byteacctimg.com/img/user-avatar/429c16226b4760fc4a0590d689533f20~300x300.image	7341298782467915830
文本翻译器	翻译	用户734610231699	2	0	https://www.coze.cn/store/bot/7341214219842666535	文本翻译器	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/de136c18b7bd4854a86ed9bc90b00e70~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497449&x-signature=4MHufZEnRzfeHjNf40ZMK76%2BlN0%3D	https://p3-passport.byteacctimg.com/img/user-avatar/2faa524477fef288b4a1d486404ad078~300x300.image	7341214219842666535
个人翻译官	翻译	用户9611088400275	2	1	https://www.coze.cn/store/bot/7341200071964393481	中英文翻译	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/9079b82622be499c903faf6616e35562~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497449&x-signature=1TgikFtAnm0shgVgBnBmgJ6w66c%3D	https://p3-passport.byteacctimg.com/img/user-avatar/60447d7f9d07332534ac28bf6ad01d9d~300x300.image	7341200071964393481
翻译助手	翻译	用户6181687930768	2	0	https://www.coze.cn/store/bot/7340924346858487843	可识别自动识别语种进行英汉互译	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/85b3a1078b5d4278864efa2b7536be60~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497449&x-signature=nAnGzDd277s2cbhizmePUcK69DQ%3D	https://p26-passport.byteacctimg.com/img/user-avatar/ccd33b3878a872866bb36a2ad524fd4b~300x300.image	7340924346858487843
米兔-English Translator	翻译	用户6295255077361	4	0	https://www.coze.cn/store/bot/7340583772867510298	对输入的英文进行纠错并修改成符合native speaker的表达逻辑，对输入的中文直接进行翻译！	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/dde8aedc788a4ab396a3208f17c19f22~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497449&x-signature=O8LZh1vlChbPe5fvKQv5uCuD3hY%3D	https://p9-passport.byteacctimg.com/img/user-avatar/815f6afafb45e320611c58c19b4c3e53~300x300.image	7340583772867510298
Mars的奇迹花园	翻译	Agilewave	6	0	https://www.coze.cn/store/bot/7340173054280056871		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/0356062df29b4c3ea9585e5d75af419d~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497449&x-signature=%2FsQHP3UGQD%2BsmaxxIoyAa1XO%2FuQ%3D	https://p3-passport.byteacctimg.com/img/user-avatar/e9fe91a185f35d91202ccd4f30fd6a7d~300x300.image	7340173054280056871
翻译机	翻译	用户616248524716	10	1	https://www.coze.cn/store/bot/7339945893128618036		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/a9e6ae1f5fd24192aba807a77e26b875~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497449&x-signature=06wvjkzXT8uRsBrsJHzQDXNzPPs%3D	https://p3-passport.byteacctimg.com/img/user-avatar/83636e8d374d1757b5193116ddf3c055~300x300.image	7339945893128618036
pdf 翻译器	翻译	win25	1	0	https://www.coze.cn/store/bot/7343626101849260042	翻译pdf文档	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/a3d38e9b893b4518ac0a1ceb9f6f1c62~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497449&x-signature=GmYXDNqS1bGI2sUSxfefkuPpsIw%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343626101849260042
独二唯一的英语外教	翻译	HaroMecha111	1	0	https://www.coze.cn/store/bot/7343599474968690714		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/93b0f2ebaaab4dd7a423f15d950aaef5~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497449&x-signature=lyzoPGeOl2cJ2tI4zXVPd85u9lE%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343599474968690714
翻译助手	翻译	CatFly	1	0	https://www.coze.cn/store/bot/7343541979676114984	你的翻译助手	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/505203db5d854607bd28c63d9e62ce67~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497449&x-signature=ff1muh%2BpSWHpxYIPQEQeV906wXE%3D	https://p6-passport.byteacctimg.com/img/user-avatar/dab6d36a8449f15c276bea82432b632c~300x300.image	7343541979676114984
扣语	翻译	用户4310934918651	1	0	https://www.coze.cn/store/bot/7343432132922097679		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/ca3101db3b1d444e871e4776857bb8c9~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497449&x-signature=gZ4wpx0HzZZjpRc8il6yi5FtV50%3D	https://p3-passport.byteacctimg.com/img/user-avatar/95c7d5a26b98c52bd57edba2e23528ec~300x300.image	7343432132922097679
翻译组小助手	翻译	wazi	1	0	https://www.coze.cn/store/bot/7343164470568697896	中英互译、术语查询、英文润色	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/5ddffc9f6a8e4cee93e679228c35f81d~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497449&x-signature=yGfQ5yzEnf09Myxy48PTgcbuGDU%3D	https://p3-passport.byteacctimg.com/img/mosaic-legacy/3792/5112637127~300x300.image	7343164470568697896
英汉互译	翻译	chenzifeng	1	0	https://www.coze.cn/store/bot/7343144726826074146	英汉互译助手	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/b3326701338d402ea76fae3e46a6aa10~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497449&x-signature=y1BtN%2F7TpeO3h2A0ahhrZ2o3sf0%3D	https://p9-passport.byteacctimg.com/img/mosaic-legacy/3796/2975850990~300x300.image	7343144726826074146
巴别塔	翻译	用户2328135492276	1	0	https://www.coze.cn/store/bot/7343083563274993705	各种语言的词典	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/2302ab3d0a81412aaf6c99095c498cb1~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497454&x-signature=VCZkXqoJlvJpwajOfi5TmC%2FaHKs%3D	https://p9-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343083563274993705
