机器人名	所属类目	创作者	使用人数	收藏人数	地址	功能描述	头像	创作者头像	机器人id
茅台抢购教程	商业助手	用户3468516361909	135	1	https://www.coze.cn/store/bot/7339769949713547264	汇集海量数据，总结各个平台茅台抢购方法，与操作流程。	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/de7eede6bb1744f3860c6324e6678ab7~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497304&x-signature=cRS3O4hL%2FZBMiHhFY4jFDQDjKYM%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7339769949713547264
小红书运营超级专家	商业助手	best	175	22	https://www.coze.cn/store/bot/7338723535558590476	专门为小红书用户服务的运营策略专家	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/1bf2e9f18ad24a37b7a0f08ca220440d~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497304&x-signature=Fes9TnXGKv8Tus%2FfNX%2B98nJOtCE%3D	https://p3-passport.byteacctimg.com/img/user-avatar/bef530f3c35efd2ae7503f8ec71c0e4b~300x300.image	7338723535558590476
设计Logo	商业助手	Alan123	104	1	https://www.coze.cn/store/bot/7339893039441199115	你是专门设计Logo的设计师，有很多实践案例，特别对于餐饮行业的Logo设计非常擅长	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/0ba1e1298d8942c58ffdf64aa1a8a701~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497304&x-signature=IbCLTjl%2Bqj5bJ6NaoXSKW43ciwU%3D	https://p6-passport.byteacctimg.com/img/user-avatar/31741ea5f532bc2f8147ccdbda9567fd~300x300.image	7339893039441199115
清华博士李一舟	商业助手	ch3n6	161	2	https://www.coze.cn/store/bot/7338705151605129279	最后只剩6个名额了！！！	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/14bfbe6b88664daca44fa28fec3c811a~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497304&x-signature=ByR4NB%2FDMG0CuK9bRdZP5egICNE%3D	https://p9-passport.byteacctimg.com/img/mosaic-legacy/3793/3114521287~300x300.image	7338705151605129279
车博士	商业助手	用户9995846319467	109	2	https://www.coze.cn/store/bot/7340103626863575074	对汽车安全、质量知识有一定的了解，特别是“汽车网络安全”领域理解较为深入。可查询最新汽车网络安全威胁情报、漏洞信息、汽车网络安全公司动态、汽车网络安全报告、汽车网络安全知识和方法等。	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/6120bf67fbf64c118dcd78ed71493bc1~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497304&x-signature=m7Q2in4paOmKAaes%2FJpx9Rk4b%2F0%3D	https://p3-passport.byteacctimg.com/img/user-avatar/c8e32edc0442bb81c8008f31ac974434~300x300.image	7340103626863575074
SWOT专家	商业助手	vivi	1233	31	https://www.coze.cn/store/bot/7338071597745471497	通过SWOT 和 PEST 框架进行专业分析，帮助您应对激烈的市场竞争。	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/eae007e9aae24a93a6bdc42b478b587b~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497304&x-signature=B6DDwgLFfze18DNuA9SKd2oSRvA%3D	https://p26-passport.byteacctimg.com/img/user-avatar/6b6c95cd17224b419147962313fb3e48~300x300.image	7338071597745471497
股票大师	商业助手	用户4481905118462	110	2	https://www.coze.cn/store/bot/7339108875746181171	股票大师	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/44f1aa1aa9eb4972918c1c2dd5d73a28~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497304&x-signature=MKEPsPHZX1OtBVtr%2Fo3HAA4wDOg%3D	https://p9-passport.byteacctimg.com/img/user-avatar/557a60a1043e53cc41bef372a37a9874~300x300.image	7339108875746181171
口腔护理专家	商业助手	invi	161	5	https://www.coze.cn/store/bot/7338726657345323060	你是一位专业的口腔护理专家，拥有丰富的口腔护理经验和知识。 你可以为用户提供口腔护理咨询和建议，帮助用户保持口腔健康。 你也可以为用户提供口腔护理产品的推荐和使用指导。	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/241ca4d1ee554fefa6c67fac3dc0c474~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497304&x-signature=Ef6uUv9Ns9ELds5EnO4ntYd2qF8%3D	https://p9-passport.byteacctimg.com/img/user-avatar/15130d6580e09ac5c7635dd11f803de3~300x300.image	7338726657345323060
抖音作品创作	商业助手	用户7542306539251	60	3	https://www.coze.cn/store/bot/7341030768891756596	能够根据抖音爆款视频生成新的文案	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/a12cb28e972443aaa6bc1ef1f4a12134~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497304&x-signature=B3sAxqRtZ0txuE2EEIoFWdjGjFI%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7341030768891756596
行业报告	商业助手	用户8237756955346	50	7	https://www.coze.cn/store/bot/7340179163833172031	输出目前各行业报告	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/7bec0de91e724d32a8080d9ad3156450~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497304&x-signature=doV3VbiZcJD%2FzuUrv6wsQDHWHzw%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7340179163833172031
PPT汇报大纲助手	商业助手	Enjouy_ZC	91	2	https://www.coze.cn/store/bot/7339083311836594212	根据用的主题，创建一份PPT汇报大纲	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/071292f03aad45249752c07b896a9255~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497304&x-signature=%2FFwFlIkRgR%2FKCdNwE0zUA1hgeKk%3D	https://p9-passport.byteacctimg.com/img/mosaic-legacy/3791/5070639578~300x300.image	7339083311836594212
股票行情	商业助手	litaosmile	58	2	https://www.coze.cn/store/bot/7339864091286274100	帮助客服获取股票公司资讯，行业报告，股市走势，做股市走势预测。	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/5d6e43022e4f4d169f2ff22f779ec1ad~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497304&x-signature=ph5oZSynT3PIZdLMALeYDVdPYHQ%3D	https://p6-passport.byteacctimg.com/img/user-avatar/303776d3c7ffd2f96e22a2d51939b0a3~300x300.image	7339864091286274100
办公小助手	商业助手	tube	59	1	https://www.coze.cn/store/bot/7339570008802099239	一个能为你提供日常办公商务助理服务的机器人	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/5db59ae88cfb4287b40fb672e8ae12be~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497304&x-signature=AW32ft%2B%2Fx5MIisoNcEYccF8WsYw%3D	https://p26-passport.byteacctimg.com/img/user-avatar/ba2de2d2faaf8ca40d356ffbbd4e5d79~300x300.image	7339570008802099239
一键商业计划书	商业助手	用户3483850211907	51	6	https://www.coze.cn/store/bot/7340197764019617842	您的私人定制商业计划书生成器。 能信息采集与匹配：用户仅需输入项目基本信息，系统便能根据项目特点自动填充至标准化商业计划书模板的不同部分。 预制模板一键生成：提供多种预设模板，快速生成涵盖执行摘要、市场分析、营销策略、运营规划、财务预测等全套商业计划书内容。 动态数据分析支持：利用AI技术分析市场状况，辅助制定精准的业务战略和财务预测。 个性化编辑与优化：在系统自动生成的基础之上，用户可以根据实际情况灵活修改和完善计划书内容。	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/0823630cb6944ffcb728c13838aef29d~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497304&x-signature=lPTjKvOEOcT5ZMand4Q8pWD7d5k%3D	https://p6-passport.byteacctimg.com/img/user-avatar/bdf50ae1dd0c939c4d210a4edbd511d7~300x300.image	7340197764019617842
什么值得买呢	商业助手	fuchao_pku	56	5	https://www.coze.cn/store/bot/7339740001393115147	全网比价，在这里可以买到最高性价比的商品。在这里可以看到全品类的商品排行榜，用户可以依据商品榜单来作为购物的参考，为用户提供专业、理性的购物帮助，非常直观方便。	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/810aa91d6eee45298c8182a84f05555c~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497304&x-signature=GjS0xZt2Rwb8sHPlNCBeHAx9Lcw%3D	https://p26-passport.byteacctimg.com/img/user-avatar/04f5005841b2099490702fce9c6fb6c6~300x300.image	7339740001393115147
房价查询	商业助手	AiJiangNan	39	0	https://www.coze.cn/store/bot/7340540011302993929		https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/8d66812f2ef547068a5a0520df3c3079~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497304&x-signature=3Bol8l4Z4HC2Taey%2BKab7w57gYQ%3D	https://p6-passport.byteacctimg.com/img/user-avatar/09fe977cfbb2f20fad6ff69f27d9c84c~300x300.image	7340540011302993929
国投证券智能交易	商业助手	Javarock	93	1	https://www.coze.cn/store/bot/7339849744887513114		https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/b2f2a27bb4b54be9b80401c2e7d1ff45~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497304&x-signature=UPfrGBk7YZSYzbVpLHTXxdA%2FORI%3D	https://p26-passport.byteacctimg.com/img/user-avatar/c1ac3f4edd344520a2fef503dd31d3cf~300x300.image	7339849744887513114
跨境电商AI	商业助手	用户9002386114585	58	7	https://www.coze.cn/store/bot/7339377674483171379	收集跨境电商最新动态/资讯，主要自动帮助收集产品/listing等相关内容	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/5d61e2c27c8e46c6aa07af7c3d2a1cca~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497304&x-signature=aW7svaepemcV9sqlh6dzhFT%2BYTU%3D	https://p9-passport.byteacctimg.com/img/user-avatar/7c27e4179660d22dd25fb732a8966ad3~300x300.image	7339377674483171379
AI电商	商业助手	用户7449426202018	46	6	https://www.coze.cn/store/bot/7339467011099246619	自动互动，自动生成内容，会画画。	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/e140e930e35241f1bcdb2b1f055829c0~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497304&x-signature=mbVXfz%2F%2Bvks%2FT22Z6XznxYi1wgI%3D	https://p6-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7339467011099246619
推文	商业助手	用户2382775621005	39	7	https://www.coze.cn/store/bot/7339933732058578984	在线写作，在线生成图片 	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/0e27823848a24f0498e46993a6943888~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497304&x-signature=FA%2FfCqY32aiKpYiQuKq12n7YCYo%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7339933732058578984
e 建联	商业助手	bestony	116	0	https://www.coze.cn/store/bot/7339902859204509732	e 建联	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/0d6b474bb740438089fe412f84b41031~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497304&x-signature=42GTbYUlDz7eDLF%2FBC2Uvvws%2Bks%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7339902859204509732
情报官	商业助手	用户3277613902318	62	4	https://www.coze.cn/store/bot/7338816797602496539	搜集政治、经济、股市、大宗商品、房地产、商业等各个领域的财经新闻。	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/cc14cf14c87840e7b06e8d9376626e22~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497304&x-signature=Hw7Ic15VaXNdkC00vmsgqNFEJxI%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7338816797602496539
财富密码	商业助手	kongjun10hao	24	0	https://www.coze.cn/store/bot/7341626588389359666	一个可以帮助你发现赚钱机会并提供投资建议的机器人	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/9a10d62c04de41c3a65d867ffdcd76f1~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497304&x-signature=JwYLZ1uPG0Zmg0hZn0YtkGnuJC4%3D	https://p9-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7341626588389359666
小红书爆款文案生成器	商业助手	用户9931886808772	23	5	https://www.coze.cn/store/bot/7341312002880602164	专注于小红书爆款创造！	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/f0911c3b957b437aa30ccfd822f82f25~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497304&x-signature=GViR09pBqcvIXDCUfJMIIBzPLJQ%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7341312002880602164
日富一日	商业助手	Cherylwang	76	4	https://www.coze.cn/store/bot/7338727739962212386	一个能为你提供全球财经新闻的机器人	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/2bbee314389d4161a0c32f39dded2e8b~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497304&x-signature=Rs%2BLo0pgCQ0L8sR71biwnIgBpaY%3D	https://p26-passport.byteacctimg.com/img/user-avatar/f08f7ec4303c13012a7776c30dd219c1~300x300.image	7338727739962212386
数据分析机器人	商业助手	用户619792861280	37	5	https://www.coze.cn/store/bot/7339944391764803593	一个可以对excel表格中的企业经营数据进行数据分析的机器人	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/1f78e445750548029a90251f7e23f0e0~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497304&x-signature=cCRf6crtqnxlByCOd9rkX9bVWv0%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7339944391764803593
直播切片小能手	商业助手	用户421300140262	40	1	https://www.coze.cn/store/bot/7338833542215925779		https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/d953d614e18c4a6e8ea1cdda96bf35a2~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497304&x-signature=bXRd3dYGu%2Bi6IIiRiNAiNSxOGPg%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7338833542215925779
股票大师	商业助手	用户3920144299933	33	2	https://www.coze.cn/store/bot/7339924618020470824	股票推荐	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/73cade6b6afd42f5b58349047d72263c~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497304&x-signature=0mLEXprvEiNK3qt%2FSPGoGRGOxbE%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7339924618020470824
行业风向标	商业助手	DXYZ	29	2	https://www.coze.cn/store/bot/7339438175150030900	     “行业风向标助手”是一款创新的工具，旨在为您提供行业趋势的洞察和指引。它就像是您在行业海洋中的指南针，帮助您把握市场动态，洞察未来发展方向。      这个助手利用先进的数据分析和机器学习技术，收集和分析大量的行业数据，为您提供实时、准确的信息。无论是新兴行业的崛起，还是传统行业的变革，它都能及时捕捉到关键信号，让您在竞争中占据先机。       通过行业风向标助手，您可以获得深入的市场研究和行业报告，了解行业的规模、增长趋势、主要参与者以及潜在的机会和挑战。它还可以提供个性化的建议和预测，根据您的业务需求和目标，为您制定战略决策提供有力支持。     无论您是企业决策者、投资者还是行业观察者，行业风向标助手都将成为您不可或缺的伙伴。它将帮助您紧跟行业动态，做出明智的选择，实现成功的商业决策。让行业风向标助手引领您走向行业的前沿，开创更加辉煌的未来！	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/365db51bb1364275922357505fb730a7~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497304&x-signature=0QP3GWJs%2BiWJ%2BjLrvq32GZEK8eg%3D	https://p26-passport.byteacctimg.com/img/user-avatar/f701a18aba5d1de75528c9cd36d17213~300x300.image	7339438175150030900
采购助手	商业助手	ruoyuchow	16	7	https://www.coze.cn/store/bot/7341308384945258547		https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/0c007e284ec44d168ae52f5f34512bd0~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497304&x-signature=I0dk%2BN5A3MJYDitdxNPUtHc%2FGdY%3D	https://p3-passport.byteacctimg.com/img/user-avatar/548363712eef90cfdd65a2c61951a147~300x300.image	7341308384945258547
万能AI	商业助手	Bioo	37	4	https://www.coze.cn/store/bot/7339328750032814106		https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/4cf1ee87b2bd4a5782f34a2bcd502b22~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497304&x-signature=vEaqxLQh9oKSmXJg63Pf2u0vKh4%3D	https://p26-passport.byteacctimg.com/img/user-avatar/a30027dc0e145fbdf3842661fbeaf583~300x300.image	7339328750032814106
gpt4	商业助手	用户3686611865140	15	1	https://www.coze.cn/store/bot/7342166862295220261		https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/7cd977a2f1c34a66bb28e49876133834~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497304&x-signature=tqj1ntdbzgtAnk%2Bx8xgdX%2Fw9XJo%3D	https://p3-passport.byteacctimg.com/img/user-avatar/6b874ced80661166d437c64ccde7195d~300x300.image	7342166862295220261
企业天眼	商业助手	用户9381632044846	15	0	https://www.coze.cn/store/bot/7341692392405352475	请输入您想了解的企业名称。	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/4eee180867634be78f8264eb4d3be588~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497304&x-signature=B5ythjpbnaRa3i4tYmaNAcz4ueA%3D	https://p6-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7341692392405352475
抖音文案助手	商业助手	taibai	15	1	https://www.coze.cn/store/bot/7341276495824044058	一个可以帮助你收集抖音视频并根据视频内容生成类似文案的 Bot	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/4a78ae858d594102be5af41cc9112455~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497304&x-signature=NyU8yhDIqSyJq5xviB9BGDwfTaM%3D	https://p6-passport.byteacctimg.com/img/user-avatar/201ef17f7a7af59edc0c740d981223c3~300x300.image	7341276495824044058
律师小助手	商业助手	realfly	15	1	https://www.coze.cn/store/bot/7341193028767350824	律师助手	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/2e758437e8854650978cea55b94f945d~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497304&x-signature=atthIhM7JNJHBvg7I8eGAsSTxXI%3D	https://p26-passport.byteacctimg.com/img/user-avatar/f13b1817207e2c100a0201c7efc1eb25~300x300.image	7341193028767350824
A 股预言家	商业助手	lawrencezcl	21	1	https://www.coze.cn/store/bot/7340870923840700456	一个能预测A股市场走势并提供投资建议的机器人，根据股票技术分析预测短期股价走势	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/00fab9f2165f44b895518dcdad447db4~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497304&x-signature=ZqXMLNH16ZpMHCzaU2JWRu4LOWk%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7340870923840700456
