机器人名	所属类目	创作者	使用人数	收藏人数	地址	功能描述	头像	创作者头像	机器人id
工作报告提问区	文本创作	Maninmood	0	0	https://www.coze.cn/store/bot/7344227115832885299		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/e379167534d4420195d20d2258d20fd1~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556521&x-signature=JiSulPrKTCXQOGaFy56tFvr3vf0%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7344227115832885299
需求编写助手	效率工具	Mk_1	0	0	https://www.coze.cn/store/bot/7344228587509170187		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/aa18d236a29e42e3b2895fd0a8ea678d~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556521&x-signature=KKLZi5eLX1gQHNbEwBHwZJLcdSE%3D	https://p9-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7344228587509170187
日语学习	学习助手	kenyim	1	0	https://www.coze.cn/store/bot/7343843814441975845		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/b189c596bfcf489b85295b13b5dad83d~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556521&x-signature=Ecxt2oDae4PNYMCtwc5%2FvJ%2FXzCw%3D	https://p3-passport.byteacctimg.com/img/user-avatar/6ab2b5566f2ed73766c61694187586de~300x300.image	7343843814441975845
PPT百科助手	效率工具	用户7650638584582	0	0	https://www.coze.cn/store/bot/7344231084009275444		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/ccb1e33f92554eb7bfe97feb0bdc731e~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556521&x-signature=guv9cmW4XqwT4UstD9nuRf3zKTU%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7344231084009275444
安全生产工具人	效率工具	用户7650638584582	0	0	https://www.coze.cn/store/bot/7344230873681739816		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/09bea6c2132144fbae16fc5d85e09dc4~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556521&x-signature=xxH1O9x%2B8a0rxF3NG8WznTuJ%2BSs%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7344230873681739816
写文档	文本创作	ZR030311	0	0	https://www.coze.cn/store/bot/7344218967118168114	主要工作是人力资源、党建工作、安全生产、消费者保护、后勤保障等综合管理。日常工作经营要做工作汇报、活动方案、数据分析、各项总结、PPT制做。	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/0e040beedffb424596cdd77084590dfe~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556521&x-signature=Caefmtys9x73IRr%2FMrbL13bRNZk%3D	https://p26-passport.byteacctimg.com/img/user-avatar/03e8f35d187771bcb82bab58d2ed0146~300x300.image	7344218967118168114
语音转文本	学习助手	hyyy	0	0	https://www.coze.cn/store/bot/7344225881428328488		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/70ad3b024f414db9911ef1ac10d0502f~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556521&x-signature=qYU%2Fx00MSZcaR1%2BL3PdAFAS%2FUss%3D	https://p26-passport.byteacctimg.com/img/user-avatar/0076cbec5fca9aee5dfddcc8059388ff~300x300.image	7344225881428328488
AI小魏	学习助手	用户4702142393066	0	0	https://www.coze.cn/store/bot/7344217302524739619	石油化工企业安全管理机器人	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/5ddaf5ab52c14d09b6bcb0abaecf4fed~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556521&x-signature=lKYK2PSwMksP8Q%2B76aTFadK7xF4%3D	https://p6-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7344217302524739619
PPT百科助手	文本创作	Mk_1	0	0	https://www.coze.cn/store/bot/7344216570782154788		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/7e8545e1317b4c1f8e0dd1ef7befcb80~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556521&x-signature=4N0Ael0AogGEqDI6nYsMxl57xNk%3D	https://p9-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7344216570782154788
纳西妲	角色	用户8388120516816	0	0	https://www.coze.cn/store/bot/7343895597763559458		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/a0a0b6e23acd47a0bdd9b419b0f02651~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556521&x-signature=Z%2F1HqbbGnSUIBDz2yY9KSGCfufQ%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7343895597763559458
ChatGPT	学习助手	ChaoSpace	0	0	https://www.coze.cn/store/bot/7344199502355693609	一个万能的AI	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/ff6ae6c30c744e269bec61060812c622~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556521&x-signature=iAU%2BQYMkkQBymDQWA8t4eBmkZUI%3D	https://p3-passport.byteacctimg.com/img/user-avatar/e910af69b238da01a14250742ece32a5~300x300.image	7344199502355693609
培训方案制作大师	效率工具	huanghualin	0	0	https://www.coze.cn/store/bot/7344228861103751202	一个能为你制定培训方案的机器人	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/d969622b85644fcd80d65d00dee244da~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556521&x-signature=BNZs%2BgUFP9LQWAn93hDQ%2FQuGcM4%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7344228861103751202
小游客	翻译	fgh458	0	1	https://www.coze.cn/store/bot/7344198192642441231	个人	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/1d55f03991ed4d71bf312b4f2d85d47a~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556521&x-signature=qFJvbUj%2B2J0uptzFQotXkqZJpeE%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7344198192642441231
最棒的分析师	商业助手	用户3293621657159	0	0	https://www.coze.cn/store/bot/7344219810034827279	可棒了！	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/faa3c31b143c47bdbc9054a777cdd6f4~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556521&x-signature=vKXEQU2qHtkIcjTF0sN838kEXRQ%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7344219810034827279
武侠小说家助手	文本创作	用户8018412605084	0	0	https://www.coze.cn/store/bot/7344218967117971506	作为一位网络爆款小说家	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/e29b96439ac5436da27e6df8f5b52c4c~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556521&x-signature=esEM6sIOxFg8SL8DtMoMWm%2FqPQk%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7344218967117971506
星语者	角色	h_w_h	0	0	https://www.coze.cn/store/bot/7344221278225596454	一个能为你提供专业占星服务的 Bot	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/a47bf42781b6430c8047a3c666981c9d~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556521&x-signature=70ROxjpOt1YN5%2BxmPJeDnh7FqSw%3D	https://p26-passport.byteacctimg.com/img/user-avatar/557ac2bebe66702de290cdab447cd149~300x300.image	7344221278225596454
PPT顾问	效率工具	Guo123	0	0	https://www.coze.cn/store/bot/7344224204239257654		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/65ce311ce720470ab2f9f06856eac793~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556521&x-signature=QcriDgPS4qtJBKJqdhhWjMOacyE%3D	https://p9-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7344224204239257654
外贸高效工用	效率工具	ckwar	0	0	https://www.coze.cn/store/bot/7344210464190119963		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/5d93d01d7bab43a08ce4c65ecada1b4b~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556521&x-signature=iizY5ad39uJLW%2BspMAIpSgIkbZQ%3D	https://p6-passport.byteacctimg.com/img/user-avatar/e907c0ff6463501b1813b1bdac18a0ca~300x300.image	7344210464190119963
ppt百科助手	效率工具	yunjunnv	0	0	https://www.coze.cn/store/bot/7344220388827889716		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/96067c054af14f7484e842644ad9e28c~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556521&x-signature=2CYBm7XGZeZ6nl%2Bp%2BmiX4l2ZiXw%3D	https://p3-passport.byteacctimg.com/img/user-avatar/0e53ed7c85934234ddede167665a3956~300x300.image	7344220388827889716
PPT百科助手	效率工具	Tom567	0	0	https://www.coze.cn/store/bot/7344199502355497001		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/cba1fd8690c74bec92273b348834591a~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556521&x-signature=svC6UvpZrWiBlL%2BuwJX3JqlSEYQ%3D	https://p3-passport.byteacctimg.com/img/user-avatar/3b8453800a878eec96153852db969bd1~300x300.image	7344199502355497001
PPT百科助手	效率工具	zzmm1	0	0	https://www.coze.cn/store/bot/7344220388827676724		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/0ba69de110ca4291924cf18f78ed7fce~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556521&x-signature=ONuPQU%2BPiNx1ozL%2F5RkYawS7ow0%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7344220388827676724
PPT百科助手	文本创作	Viviana0507	0	0	https://www.coze.cn/store/bot/7344211373578240034		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/ad6fb8d1da3c48f696762f3394427965~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556521&x-signature=cLGCt%2B1rqalmd5%2FGpweKCE6PNoU%3D	https://p26-passport.byteacctimg.com/img/user-avatar/667bdd89f6d5a96874eca416de9c69cc~300x300.image	7344211373578240034
女秘书	角色	用户3600891860654	0	0	https://www.coze.cn/store/bot/7344201085894230035		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/c2f1ad01ecb444adac00b570167ab741~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556521&x-signature=Pkoz5C89sdJLU26z9P0hIJsx7xs%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7344201085894230035
PPT百科助手	效率工具	13579	0	0	https://www.coze.cn/store/bot/7344219810034630671		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/0f39896004354a8282c2df76bf910c76~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556521&x-signature=1CT4gCiJIS7q6E35LS1Ork6phSs%3D	https://p26-passport.byteacctimg.com/img/user-avatar/35c3e446a6c752eb4c97d590d5b6bc1a~300x300.image	7344219810034630671
PPT百科助手	效率工具	Maninmood	0	0	https://www.coze.cn/store/bot/7344208144261808139		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/0afdef6b253f485084d961793b4fe035~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556521&x-signature=pB0vUSbFMFwl7GQxrWt3w4BDJ3c%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7344208144261808139
兔子麻麻是团子麻麻	效率工具	PIPIPIPITUZAIZI	0	0	https://www.coze.cn/store/bot/7344223035622342706		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/cb73d3b8407642c2b71545136cf9869a~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556521&x-signature=j9orSuNCG6RuMP%2FAxaDa369nSvo%3D	https://p6-passport.byteacctimg.com/img/user-avatar/5988b1722af15bd5292956c3f98df01e~300x300.image	7344223035622342706
PPT百科助手	效率工具	Enjouy_ZC	0	0	https://www.coze.cn/store/bot/7344204364548128809		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/53754f6e36fc4cd7a956335a37166457~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556521&x-signature=xe6eQ6gYnQ5AR7hltjz5EuzhnvE%3D	https://p9-passport.byteacctimg.com/img/mosaic-legacy/3791/5070639578~300x300.image	7344204364548128809
ppt百科助手	效率工具	ZR030311	0	0	https://www.coze.cn/store/bot/7344217302524526627		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/c260e3723ff7455693e563db5d4c12d6~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556521&x-signature=PeyNxvmkLFzS8us6efiYeo3eqCU%3D	https://p26-passport.byteacctimg.com/img/user-avatar/03e8f35d187771bcb82bab58d2ed0146~300x300.image	7344217302524526627
C++专家	学习助手	用户4377755304656	0	0	https://www.coze.cn/store/bot/7344216960520978447	一个可以帮助你解决 C++相关问题的 Bot	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/aeefbc11e8394ce29b057f3d2b2f8a8e~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556521&x-signature=KYnVVjsM%2Fs2nKOv%2FuSDJdeo5G4U%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7344216960520978447
通达信公式助手	商业助手	用户2996872717009	0	1	https://www.coze.cn/store/bot/7344172593420910611	帮助用户解答或者设计通达信公式	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/bfde392e49fe47f298e66abc38bcad96~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556521&x-signature=9doASZNn1oeHA9CAkfBGzcB8KVw%3D	https://p9-flow-imagex-sign.byteimg.com/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~tplv-a9rns2rl98-icon-tiny.jpeg?rk3s=98c978ad&x-expires=1710043584&x-signature=8J5oJYnaw%2FB8BK5jj%2BKbGGC%2FBbE%3D	7344172593420910611
思维导图	学习助手	hyyy	0	0	https://www.coze.cn/store/bot/7344223702592290842		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/1584539c553249d3a07f7459d3ddf3b9~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556521&x-signature=8IkiNUI%2BkfGDaklhyr4p6PPW8DM%3D	https://p26-passport.byteacctimg.com/img/user-avatar/0076cbec5fca9aee5dfddcc8059388ff~300x300.image	7344223702592290842
百度财报电话会	商业助手	TianWen	12	2	https://www.coze.cn/store/bot/7343249504482770959	从现在起，你是百度大股东。 李彦宏携沈抖、王海峰、何俊杰、罗戎等一众高管向你解读百度业务。  声明： 1、素材取自相关人物公开言论，包括财报电话会、公开发言、新闻通稿； 2、内容为AI生成，不代表相关人员真实言论。	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/ea7914b578eb4a279256e56d6b5978dc~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556521&x-signature=Hp%2FfrWCKHykrmJ018x9Ga1PkruM%3D	https://p9-passport.byteacctimg.com/img/user-avatar/e6d77fad029832a9938f259e3fc84894~300x300.image	7343249504482770959
默沙东诊疗手册	咨询	hillman	0	0	https://www.coze.cn/store/bot/7344198955074502691	《默沙东诊疗手册》（英语：Merck Manual of Diagnosis and Therapy），是一本医学教科书，属于《默克手册》的一部分，该手册由制药公司默沙东在美国和加拿大的子公司默克出版公司发行。默沙东诊疗手册是世界上最畅销的医学教科书，也是最古老的英语医学教科书。该手册于1899年首次出版。2014年，默沙东决定将默沙东诊疗手册在线出版，并提供专业版和消费者版。第二年又出版了第20版的默沙东诊疗手册印刷版。	https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/44f1e63dd03342ebae823ae1011c2f10~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556521&x-signature=pY4GmHo743UYftWKaIAGoSmcGfw%3D	https://p3-passport.byteacctimg.com/img/user-avatar/bba40810b6d9ffef0a1e264fc968074e~300x300.image	7344198955074502691
PrettyX	角色	用户5697631539236	0	0	https://www.coze.cn/store/bot/7344211857621811209		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/fc1a8b38c90e4f0e819a0a788dc751bb~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556526&x-signature=W11tMcL%2F9v7diX3uqNLo5HmP9us%3D	https://p6-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7344211857621811209
ZCFIX	学习助手	用户3598170251695	0	0	https://www.coze.cn/store/bot/7344211373578027042		https://p3-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/b4f609ea75d04115adee4e4ceaa200d7~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712556526&x-signature=9aTgTDN43mNHkDh6YcD4zzaEUu4%3D	https://p3-passport.byteacctimg.com/img/user-avatar/036ed1bd319b6c23f72de58479ea43d6~300x300.image	7344211373578027042
