机器人名	所属类目	创作者	使用人数	收藏人数	地址	功能描述	头像	创作者头像	机器人id
小说生成器	文本创作	lokr	398	21	https://www.coze.cn/store/bot/7338713828831805503	不想码字	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/ded2e3343b4a4b448d4681df082321a5~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497884&x-signature=SqiMpMFQK0yg3WOgg3r%2BnTH9xY0%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7338713828831805503
ppt助手	文本创作	用户3611201593096	193	7	https://www.coze.cn/store/bot/7340188311509712932	会根据所给的文章或者内容简介做出ppt	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/8f50646b41fc4b1cb5b1bea585a983cb~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497884&x-signature=b5VGcNWbbZpHvcjyPE7w42dfF40%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7340188311509712932
看图讲故事	文本创作	lionbb	332	17	https://www.coze.cn/store/bot/7338268087843700774	欢迎来到我的世界！我可以根据图片讲述独特的故事。上传一张你的图片，让我们开始一段奇妙的旅程吧！	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/c71f49da2cdb4c55b9d336b3badcf2b1~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497884&x-signature=AtHA7ZoIS6O7oS0j53tCT2x5ezo%3D	https://p3-passport.byteacctimg.com/img/mosaic-legacy/3796/2975850990~300x300.image	7338268087843700774
洗稿大师	文本创作	laowu	172	28	https://www.coze.cn/store/bot/7339800172676988978	一个可以将输入的文章或文案进行改写，生成全新内容的机器人	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/839c6dfe944f48deb32a8459548494ab~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497884&x-signature=gHcLgXICJfB4pKRylr%2B1dkwgVFs%3D	https://p26-passport.byteacctimg.com/img/mosaic-legacy/3791/5070639578~300x300.image	7339800172676988978
爆款文案生成器	文本创作	Chitty	125	7	https://www.coze.cn/store/bot/7340488160197247017	爆款文案	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/cfe2444a42234f4a9dec1cc53aa538ca~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497884&x-signature=G6pHud7J%2F%2BnMMmNbOs42jRLQijU%3D	https://p3-passport.byteacctimg.com/img/user-avatar/c209da2057081c9815d171eea25d6ce9~300x300.image	7340488160197247017
董宇辉风格文案生成器	文本创作	Julian	139	12	https://www.coze.cn/store/bot/7340190139014201396	妈妈再也不用担心我的文案没有文采了	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/85580ce3a61c46069d4899762866cc31~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497884&x-signature=k6%2FrLWeAhrQbID55n%2BRlDqWK0Yk%3D	https://p26-passport.byteacctimg.com/img/user-avatar/79b63f131005453c36caa437cfc01b8d~300x300.image	7340190139014201396
文案创作者	文本创作	lhong	198	8	https://www.coze.cn/store/bot/7339164868550983730		https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/c20f4dfff549470b8f73f6702e1a3dd1~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497884&x-signature=eL%2BGx%2FoTIrWSIXQTZqcBm4u%2B%2BPc%3D	https://p26-passport.byteacctimg.com/img/user-avatar/ebf93731225a90850cd8e8574fb1c733~300x300.image	7339164868550983730
网文 小说 文章 续写	文本创作	用户5224183494337	224	22	https://www.coze.cn/store/bot/7338722308850352180	文章、小说等，请直接输入。	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/7bb5074605e94061a41d6543a8e14bf0~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497884&x-signature=14dE51K2%2B%2Bd83sRsx5iyBKOZJ5s%3D	https://p26-passport.byteacctimg.com/img/user-avatar/c0c08b9ef6cbc0e42f5cb569d2893410~300x300.image	7338722308850352180
洗稿大师——学术论文润色降重	文本创作	用户617412197622	158	22	https://www.coze.cn/store/bot/7339364883089293348	降重润色	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/1a5221b0fa7f48dbb35b51326c8e9c39~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497884&x-signature=gbHhDeX7H9MTuQ9AhayJVWVl%2BpU%3D	https://p9-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7339364883089293348
短篇故事与分镜生成	文本创作	用户4107800188818	124	19	https://www.coze.cn/store/bot/7339431752806629416	擅长创作充满想象力的3000字以内的小故事，故事情节跌宕起伏。创作故事后把故事拆分镜头，把场景和场景描述用表格形式呈现。还会生成故事主要角色的形象穿着的描述。	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/bee382cacc7849c5ac58a74e001d9534~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497884&x-signature=86BI1UFob8LMK772kB7oOpe95kA%3D	https://p6-passport.byteacctimg.com/img/user-avatar/aa2adf01e2a22ef25b6886667d2b00d3~300x300.image	7339431752806629416
剪映	文本创作	用户3483850211907	96	8	https://www.coze.cn/store/bot/7340201446471663651	制作高级视频	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/cc7f21edc1054a2583d833c8b0dfe1da~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497884&x-signature=ofNvcysE1Obte5IBg4PjQQjHxkM%3D	https://p6-passport.byteacctimg.com/img/user-avatar/bdf50ae1dd0c939c4d210a4edbd511d7~300x300.image	7340201446471663651
春联大王	文本创作	vivi	2523	3	https://www.coze.cn/store/bot/7338070715671035931	巷口写联三十载，新春对联技艺深。春联大王王师傅，对仗工整点睛妙。	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/9c7b475b0bbe4bd8add3de918fa3c197~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497884&x-signature=gS7Dr5Y0rUXfUgLk%2BCHLwlJ83gw%3D	https://p26-passport.byteacctimg.com/img/user-avatar/6b6c95cd17224b419147962313fb3e48~300x300.image	7338070715671035931
实验-C组	文本创作	sunny31927	68	0	https://www.coze.cn/store/bot/7341333383924187146		https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/ab168fbb97e34b8692a5252d89fe4205~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497884&x-signature=MHReNHL6gdBKVKd1mlBnWkdVAKg%3D	https://p9-passport.byteacctimg.com/img/user-avatar/88420a591084c8e526b06737fd3d112d~300x300.image	7341333383924187146
 文墨润色	文本创作	KKKzip	101	11	https://www.coze.cn/store/bot/7339943623783596042	 功能介绍：  文墨GPT是一款革命性的AI编辑助手，专为提升AI生成内容的人性化和个性化而设计。它结合了深度学习、自然语言处理和创意写作的最新技术，旨在为作者提供前所未有的编辑体验。文墨GPT不仅能够精准识别并优化AI写作中的机械痕迹，还能深入理解作者的独特风格和意图，为每篇作品注入生命力和个性。  核心功能： 深度内容优化：文墨GPT能够深入分析AI生成的文章，识别出需要改进的地方，从而提升文章的自然度和流畅性。  个性化风格塑造：通过学习作者的写作习惯和偏好，文墨GPT能够调整文章的语言和风格，使其更加符合作者的个人特色。  情感丰富化：文墨GPT具备将复杂情感融入文字的能力，能够根据文章的上下文增添适当的情感色彩，让文章更加生动和感人。  多样化风格适配：无论是叙述性文章、抒情诗歌还是专业论文，文墨GPT都能灵活适应不同的写作风格和需求，确保内容的多样性和丰富性。  创新元素插入：文墨GPT擅长于在文章中加入新颖的创意元素和独特的视角，为传统的叙事方式带来新的突破。  应用场景： 文学创作：帮助作家和诗人优化他们的作品，增添个性化的风格和情感深度。 学术研究：为研究人员提供工具，以提高论文的可读性和说服力。 内容营销：帮助内容创作者和营销人员制作更具吸引力和个性化的营销文案。 个人日志与回忆录：为个人提供编辑工具，使其日志和回忆录更加生动和感人。 文墨GPT是连接人类创造力与AI技术的桥梁，它不仅提高了写作效率，还赋予了机器生成的文字以深刻的人性关怀和艺术魅力。无论是资深作家还是写作爱好者，文墨GPT都将成为提升写作质量和表现力的得力助手。	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/a4ec998f94b94a21971621abed4c17b3~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497884&x-signature=gH7BB7tPbMi0tGmxwprmG8Unqh4%3D	https://p3-passport.byteacctimg.com/img/user-avatar/225f1cec0418a4f06c77f2feedd77a7d~300x300.image	7339943623783596042
文案大师	文本创作	laowu	96	9	https://www.coze.cn/store/bot/7339796823407804457	根据关键词写文案	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/a65df1a2522b4375a599aad264c956c6~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497884&x-signature=whzemwcCFMFmOV9gyziACKpiMK8%3D	https://p26-passport.byteacctimg.com/img/mosaic-legacy/3791/5070639578~300x300.image	7339796823407804457
实验-D组	文本创作	sunny31927	63	0	https://www.coze.cn/store/bot/7341329961715957770		https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/97b4946972094e54ba2bf61f40ccb0ec~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497884&x-signature=ZkJLRZy0jexm%2F0XeYXcTaWYDD7o%3D	https://p9-passport.byteacctimg.com/img/user-avatar/88420a591084c8e526b06737fd3d112d~300x300.image	7341329961715957770
金句大师	文本创作	用户5672415301798	134	8	https://www.coze.cn/store/bot/7338794916513955879		https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/1c91ebc190c641a591b7b71dd1209029~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497884&x-signature=PWQ3zucQummnxYfabohihbOkY7U%3D	https://p3-passport.byteacctimg.com/img/user-avatar/431fb96154a0a3836ce8eb49c74d40be~300x300.image	7338794916513955879
抖音热点痛点爆款文案视频脚本	文本创作	用户2288026100837	65	12	https://www.coze.cn/store/bot/7340842543086583845	主题：服装类热点 主题：社会热点 主题：短视频脚本生成	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/3c3284041f204c0d930196f598123e83~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497884&x-signature=IXbfQMbJk1KG7x2dD%2F3j2jX7VTU%3D	https://p9-passport.byteacctimg.com/img/user-avatar/951b9be1e107854a9eba70de6e053b52~300x300.image	7340842543086583845
抖音视频分析	文本创作	用户4387186884049	89	13	https://www.coze.cn/store/bot/7339876754498043956	抖音视频搜索	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/43360dabef1b4ddfaff3e7942d7fdea4~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497884&x-signature=QzvTd2gcStNE%2BO17Ct65tlrBbxw%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7339876754498043956
微信公众号写作专家	文本创作	用户1249917807070	82	10	https://www.coze.cn/store/bot/7339725451117740043	根据给定的主题，写一篇公众号文章	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/cb91729924374b8bb59f4d9ea4a0ccf2~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497884&x-signature=BPSkExy50Ol9wxJfXCd47NgafJE%3D	https://p3-passport.byteacctimg.com/img/user-avatar/90f56c9a12a185a9de8b0f2946d428f6~300x300.image	7339725451117740043
创造民间故事	文本创作	qi1216	103	15	https://www.coze.cn/store/bot/7339018001464885311	提供一句话，一段话，或一个完整的故事，看看会发生什么...  	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/0135d3fbaae941d490fb92c2a32beeb4~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497884&x-signature=FBpu88asE029lseJXtbXY%2BQBf54%3D	https://p26-passport.byteacctimg.com/img/user-avatar/95a0c5caef4f1ea5947d38b17970730f~300x300.image	7339018001464885311
智能论文写作助手	文本创作	用户9146861767709	50	6	https://www.coze.cn/store/bot/7341293482134437899	一个能够帮助你写论文和编程的 Bot，且具有gpt4能力	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/acd3c7da979f4fe4a7690c9df0ab57bf~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497884&x-signature=ldxFaXGHvOtqeXEYgWvrT36uLs4%3D	https://p6-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7341293482134437899
文案大师	文本创作	asd147	49	1	https://www.coze.cn/store/bot/7341100249404129321	擅长各各种风格，不同场景文案写作	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/3a43c23647d940d78ef28537ad015562~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497884&x-signature=Nmn9JPU4j8zym0luDx%2FGO7er3n4%3D	https://p3-passport.byteacctimg.com/img/user-avatar/6e3b09bfd6012073b903d9c4e5133d60~300x300.image	7341100249404129321
小红书爆款笔记写作专家	文本创作	jimmywong	101	17	https://www.coze.cn/store/bot/7338765372738289702	独一无二	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/fdca1bd449614674bc5f9e9d352a1679~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497884&x-signature=5%2BiG4m5P3enqRu9SatTbuOtvxVg%3D	https://p26-passport.byteacctimg.com/img/user-avatar/9557f1d8f2809064951b6c478e424f2d~300x300.image	7338765372738289702
科普视频生成器	文本创作	用户7301715903806	80	6	https://www.coze.cn/store/bot/7339363728531554331	一个能生成科普视频文案的 Bot	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/0a95d10e6ae4409aa63e32063762d7da~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497884&x-signature=abXwoj0KNLfCwBusOtcK7hVxEOY%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7339363728531554331
文案改写	文本创作	用户2192671317128	69	11	https://www.coze.cn/store/bot/7339003279348875303	改写短视频文案	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/8ec801f64be04ee7816c0d21a92dc386~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497884&x-signature=b7Be7XZpfLYZDCFbHaWXi3qFyho%3D	https://p9-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7339003279348875303
论文小助手	文本创作	用户4744116566148	39	3	https://www.coze.cn/store/bot/7340926717919395875	一个可以帮助你撰写毕业论文的机器人	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/a93eb4f403b74a9ea4acb4ae11698079~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497884&x-signature=bQJNtHzlQQPIib82xuo2tUBMfsE%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7340926717919395875
基于文档的对话工具	文本创作	用户420006844827	46	3	https://www.coze.cn/store/bot/7340465513425944610	包括：PDF、DOC、DOCX、EXCEL、PPT、TXT等格式的文档	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/4382394504a64eaa8f4865e00fdbdc19~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497884&x-signature=TtrB0NSlQk6NG6EKdaD%2FaMvC1Yw%3D	https://p9-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7340465513425944610
文生图AIGC	文本创作	gbh_0915	46	2	https://www.coze.cn/store/bot/7340130211045965876	文生图AIGC	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/e40b0a828a2d40c78b7db5242e839e6c~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497884&x-signature=SoJGe7nTG89V%2FjVCHaXKx6bifWI%3D	https://p9-passport.byteacctimg.com/img/user-avatar/e68d443e45fa47ec4b1694f0f8de9244~300x300.image	7340130211045965876
剧本生成器	文本创作	benlai515	71	11	https://www.coze.cn/store/bot/7338819458145746995	可以根据字数要求，情节提示等内容自动生成单场戏直至整个剧本。	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/d7dc8a082d4848bbae471a6d42f97137~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497884&x-signature=%2F9i%2Bca1l11cpV0bIGpAcp46JoSg%3D	https://p3-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7338819458145746995
写作大师（创写AI）	文本创作	用户8398342921488	56	5	https://www.coze.cn/store/bot/7339410544887201811	短篇小说写作、诗歌写作	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/b4e3fda284bc45fcbbf1dbff401dc05b~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497884&x-signature=Y%2FnqWkPDmY9ZY1ygQMgnf328jgc%3D	https://p3-passport.byteacctimg.com/img/user-avatar/bd9c20907a76bf446bfd5feb225d8cae~300x300.image	7339410544887201811
公众号文案写作	文本创作	jiucai	36	3	https://www.coze.cn/store/bot/7340283713541914687	你是一个公众号文章的写作助手，能根据链接归纳总结重要内容，并根据要求经行改下 1. 目标受众：30到50岁男性，喜欢关注股票资讯。 2. 产品或服务特点：描述产品或服务的特点、优势和独特之处。 3. 情感诉求：强调情感共鸣，例如引起读者的兴趣、好奇、感动或愉悦等。 4. 主题或话题：确定文案的主题或话题，使其与目标受众相关并具有吸引力。 5. 标题和开头：给出吸引人的标题和开头，能迅速引起读者的注意和兴趣。 6. 语言风格：简洁明了、生动有趣、专业严谨等。 7. 关键信息：提及文案中需要包含的关键信息，如重要卖点、呼吁行动等。 8. 字数限制：设置文案的字数限制，以适应不同平台和排版要求。 	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/690be81678da455db2d8c1bc0213f108~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497884&x-signature=UdcRME%2FTrSfYK2fsnw%2BNjrYLYSI%3D	https://p26-passport.byteacctimg.com/img/user-avatar/f5507e56a6a925000febe5953fdfab50~300x300.image	7340283713541914687
黑曜PPT专家	文本创作	用户3307167472301	29	0	https://www.coze.cn/store/bot/7341598699799232521	一个PPT写作专家，有超强的逻辑思维能力和设计天赋	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/982175c471e347c5800549bf40d04922~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497884&x-signature=kFZz2BxyOemN5I2e66ma%2F3Nun9k%3D	https://p6-passport.byteacctimg.com/img/user-avatar/bc8604561bed9c9fa6f71e4e4ddacd77~300x300.image	7341598699799232521
平面设计	文本创作	用户6203861047934	51	0	https://www.coze.cn/store/bot/7339214394338902066		https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/a06b6d28eaee4101bb58fce8ec31aa80~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497884&x-signature=XEo4PrucX4J7NNfUfRN%2FSQp1q%2Bc%3D	https://p26-passport.byteacctimg.com/img/user-avatar/assets/e7b19241fb224cea967dfaea35448102_1080_1080.png~300x300.image	7339214394338902066
文胆	文本创作	用户9650822218495	62	12	https://www.coze.cn/store/bot/7339159144496234531	公文写作	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/e9527a8a96e245c68e965fa8ddc99807~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497884&x-signature=iLfYARk27yzs%2FJ6Kz4UC1fTD8QY%3D	https://p26-passport.byteacctimg.com/img/user-avatar/822c55a0786f933f544471415290c74f~300x300.image	7339159144496234531
全能视频文案分析师	文本创作	kira	47	5	https://www.coze.cn/store/bot/7340157394619629603	一个能够分析小红书、微信视频号、抖音等平台不同类目视频文案结构的 Bot，帮助用户优化视频文案。	https://p6-flow-product-sign.byteimg.com/tos-cn-i-13w3uml6bg/7c9a4ee8d0ee48c7b0667cc22fc297ae~tplv-13w3uml6bg-resize:128:128.image?rk3s=2e2596fd&x-expires=1712497884&x-signature=KBgG3yhIf5x%2BuXFzv1%2F5a5G%2BviU%3D	https://p6-passport.byteacctimg.com/img/user-avatar/3dcc2aa91b35ca47a0fa43fb4b18eeac~300x300.image	7340157394619629603
